text,label
ආදරෙයි හැමෝටම .️️️,0
ආදරේ කරන චරිත දෙකක්. & ආදරෙයි...,0
ආදරේ කරන පොරක්,0
ආදරේයි ️️,0
ආදරේයි සෙට් එකටම~ ,0
ආදරේයී පැලේන්න...,0
ආදාරේයි මැකෝ,0
ආනිත් මිනිස්සු ගැන හෙව්වට තෝ ගැන හොයන්නෑ වේසීයේ,1
ආන් අවුරුදු 25 කෙල්ලෙක්ලු එන්න එපා තොපි තොපේ මිනියවත් ඔන්නෑ යකෝ තමන්ගෙ මවු බිම ගැන කැක්කුමක් නැති තොපි මේ රටට කෝමත් එපා කාලකණ්ණි මේ රටේ ඉද්දි දෙපයින් නෙවේද හිටියේ අපි කෝමද ඉන්නෙ බොලේ එතකොට,1
ආන්ටි... ඉස්සල්ලාම සැරේට යද්දි එයාපොර්‍ට් එකේ ගහපු වීසා සීල් එක් පෙන්නන්නකො.... බෝට්ටු වීසා හරි කමක් නෑ,1
ආන්ඩුවට යුතු කමක් තියෙනව මේ අවස් තාවෙන් ප්‍රයෝජනයක් ගන්න.මුස්ලිම් අයෙක් මැරුනම කොරෝනා හැදිල බොඩි එක එයාලට දෙන්න.ඒගම ලොක් ඩවුන් කරන්න.මුකුත් ආධාර කරන්න එපා.එකෙකුටවත් එලිය එන්න දෙන්නැතිව හිර කරල මාසයක් තියන්න.රටේ අනාගත ප්‍රශ්නයක් ලේසියෙන් ඉවර කර ගන්න පුලුවන් .,1
ආන්සර් කරන්නම ඕන කෝල් එක මල්දෙණියට ගත්තේ කොරෝනා වෛරස් එකද?,0
"ආපු කැරියො ටික තමා කෑවේ,දැන් මෙතන පුක දෙනවා ලංකාවෙ ඉන්න බැරිව ගිහින්",1
ආමි කාරයට අල්ල අල්ල අඩු වෙච්ච ජනගහනය වැඩි කර කර ඔහෙම හිටපං කළු ගොන් වැස්සි...,1
ආය ලංකාවට එන්න හිතන්න එපා ඔය ඉන්න දිහාවෙ වල කපා ගන්න,1
ආයි මක්කටැයි ඔලුවටම තියන්න...,0
ආයු රක්කන්තු ආවඩා ජනාධිපති තුමනි,0
ආයුවඩ්ඪකො ! ධනවඩ්ඪකො ! සිරිවඩ්ඪකො ! යසවඩ්ඪකො ! බලවඩ්ඪකො ! වණ්ණවඩ්ඪකො ! සුඛවඩ්ඪකො ! හොතු සබ්බදා,0
"ආයුශ ඉවර නිසාලු මැරෙන්නේ,එහේ ,මෙහේ වෙන විදියටද මන්දා",0
ආයූර්වේද ප්‍රජා වෛද්‍ය වරුන් රටෙහි සෑම ප්‍රදේශයකම රාජකාරි සඳහා සිටින බැවින් වෛරසය පිළිබඳ අවධානය ට ලක් වු අය හැර අනෙකුත් රට වැසියන් ගෙ ප්‍රතිශක්ති ය වැඩි කීරීම ට ඔවුන් මගින් ක්‍රමවත් වැඩපිළිවෙළක් සදහා අදාල නිලධාරීන් ට උපදෙස් දීම ට ඔබ තුමාගේ අවධානය යොමු කරන මෙන් කාරුණිකව ඉල්ලමි,0
ආයෙ ඒ අතීතෙට ගියා ලකා අයියෙ කූඹියො 2 ඉක්මනට ඕනෙමයි,0
ආයෙ මක්කටෙයි බොරු.DNA ඕනෙම නෑ ......,0
ආයෙත් ඒ කාලෙට අරන් ගියාට තෑන්ක්ස් හෑමොටම,0
ආයෙනම් ලංකාවට එන්න වෙන්නේ නැතිවෙයි ඔයාට,0
ආයේ නති උන ගමන් දෙනවා,0
ආයේ මක්කයි කොල්ලෝ එල,0
ආරාබි කාරයෙක්ද ළමයින්ගේ මහාඑකා.තොගෙ ළමයින් ගත්තේ කපලද...ඔවු ඉතින් නොමල් අවොත් තොට තියන අරින්න බැනේ.ඔිකිගේ කට උලන්න ඔිනේ ගුගොඩක...අමු කැරි වෙිසි...,1
ආර්තිකය නිරෝගීව පවතින්න ජනතාව නිරෝගීව ඉන්න ඕනෙ..කෙටිකාලයක් තියාගන්න බැරි ඉවසීම දිගුකාලීනව මුලු රටම අගාධයකට යනු ඇත..කරුනාකරල ජනතාවගෙ නොමග යැවීමට ගන්නා මේ උපක්‍රම සදහා නිසි ක්‍රියාමාර්ග ගෙන ජනතාව දැනුවත් කරන්න..,0
ආවත් ගෙදරට නම් යන්න වෙන්නෙ නෑ. අඩියෙන් අඩියට කට්ටිය හොදට සලකයි. ,0
ආව් නියමයි,0
ආසම උන් ටික,0
ආසම කට්ටිය! කොහෙද රූම් ගියාද ✋,0
ආසම චරිත ටිකක්,0
ආසම ඩබලක්️,0
ආසම තුන්ගොල්ල.,0
ආසම දෙන්නෙක්,0
ආසම සැට් එක එකට,0
ආසම සෙට් එක,0
ආසම සෙට් එක️,0
ආසම සෙට් එක 1ට,0
ආසාදිතයි මේ අක්කට.ඉක්මන් සුව පතන්න යාලුවනේ.,0
ආහ් ආහ් ආහ් ආහ් අනේ එපාඅනේහ්,0
ඇ ගොන් වැස්සි තොගෙ පින නම් ඔය අසුචි වල වහන් හිටපිය තො ගිහින් හම්බ කරන්න ඇති දරුවො හදන්නත් ඇති තො ඉපදුන රටට ගරහන අසමත්ජාති ගැනි තොගේ වාසනාව නෙවෙයි අවාසනාවට ගියෙ ආයෙ ලංකාවේ බත් කන්න තොට බැ ලංකාවට ගරහන අපේ මිනිස්සු අවතක්සේරු කරලා තොට යහතින් ඉන්න බැ තොට ආයෙ මෙහෙ රටක් නැ එක මතක තියාගන් ආවත් ගොඩ බහින්න බැරි වෙයි,1
ඇඉ තොට ඉතලියෙ උන් පොලිම් දනවද ......,1
ඇග එහෙ උනාට තාම කට ලන්කාවෙ වගෙන් අනෙ ඇන්ටි,1
ඇගිල්ල..,0
ඇගෙත් හලාගෙන දැන්මම,0
ඇගේ මයිල් කෙලිං වුනා.. ,0
ඇගේ වතුර හලාගෙනද?,0
ඇඟේ මාලු නටන්නේ ,1
ඇට දෙක නෂ්‍ය වෙයි ලගදිම,1
ඇට දෙකත් සුන්නත් කරගන්න ඕන වෙලා වගේ,1
ඇට පිටින් ගංජා ගහනවා කියන්නෙ මේකටද නොදන්න නිසා අහන්නෙ ,0
ඇඩ්මින් වයිරය පතුරන්නෙපා බන්.ලයික් එක ගත්තා වගේ නෙමේ උබටතනියම විදවන්න වෙනකොට,1
ඇණේ ගැසිය යුත්තේ කෙසේද හා කොහාටද යන්න තේරුම් අරන් ගේමට බැහැපු නිසා අද ලoකාව යම් තාක් බේරිලා,0
ඇතිද ලුණු ඇඹුල් සහිතව අහගත්තා.?,1
ඇත්ත අක්කෙ ඔයා හරි අපි අපේ රටේ පාලකයො නිසා අපා දුක්විදිනව,0
ඇත්ත උබතුමිය හිතන විදියට එකගයි.. අපේ මිනිස්සු හදන පුළුවන් මිනිස්සු නමේ.,0
ඇත්ත කතාව අයියෙ කටෙන් තේරෙනවා,0
ඇත්ත කියපං,0
ඇත්ත කියපන් අක්කෙ ලමයි පහම හස්බන්ගෙ නෙමෙයි නේද.ඉතාලිත් කලවං නේද,1
ඇත්ත කියපන් උබ ඉපදුනෙත් ඒ විදිහටම නේද? ,0
ඇත්ත කියපන් දැන් වත් රැට්ටෝ උඹගේ තාත්තා නේද ,0
ඇත්ත තාත්තා ,0
ඇත්ත තාත්තා ,0
ඇත්ත සහෝදරයා ,0
ඇත්තටඈවෙදනාවෙන්හදපුරවාගනකීවුවචනටීකඉතාඅගෙයී,0
ඇත්තටම කතා කරාද...?,0
ඇත්තටම කලකිරුනා අයියේ,0
ඇත්තටම තාත්තද,0
ඇත්තටම දැන් තියන සාකච්ඡා අහන්න ආසයි. ඒවායේ හරවත් යමක් තියනවා. කථා කරන්නේ අවශ්‍ය දේවල් පමණයි.,0
ඇත්තටම මම නම් ඩිලීට් කරා.අප්‍රසන්න මූනක්.,1
ඇත්තටම මේකා දොස්තර කෙනෙක්ද? ශිට්,1
ඇත්තටම මොකක් හරි නෑදෑ කමක් තියේද අනේ,0
"ඇත්තටම රටේ පිනට පහල උනේ ඔබතුමා..නැත්නම් අද රටට අබ සරණයි ..කොහොමත් ඒ කාලේ ඉදලම රටට එන,ආපු හැම කරදරයකදීම දකුණේ මනුස්සයෙක් තමයි රට බේරගත්තේ සහ බේරගන්නේ.ඒකයි තිත්ත උනත් ඇත්ත..අනිවාර්යයෙන් මේ ව්‍යසනයේදීත් ඔබතුමා ඇතුලු රාජ්‍ය යාන්ත්‍රණය ජයගන්නවා නියතයි..යම් කාලෙක මේ වර්තමාන කොරෝනා මාතෲකාව ගැනත් ලියවෙනවා උඩින්ම ලංකාව ගැන ලෝකෙන්ම ඉතිහාස කතාව ලෙස ලියද්දී.. එහි පාලකයා සහ පුරවැසියෙක් වීම ගැන ආඩම්බර වෙනවා ශ්‍රී ලංකාවේ දකුණේ ම කෙනෙක් ලෙසට....ඔබතුමා නිදුක් නිරොගීව ඉදිරියටත් මේ රට යහපත් මාර්ගයට ගෙන යාමට ශක්තිය ධෙර්‍ය නො අඩුව ලැබී ලෝකෙන්ම අපේ පුංචි ලංකාවේ නාමය බබලවන්නට හදවතින්ම ප්‍රාර්ථනා කරනවා..",0
"ඇත්තටම සුපිරි මචං..!ඇඳිරි නීතිය මගින් හොඳකුත් වෙලා.. වායු දූෂණය අවම වීම එකක්..රටේ ""මත් පැන් හා Drugs භාවිතය"" අවම වීම හා ඒ මගින් ශරීර සෞඛ්‍යයට අහිතකර බලපෑම් අවම වීම.. ද කතා නොකරන තව හොඳ දෙයක් කියලා හිතුනා..(ටික කලක් තිස්සේ ""set වෙලා.. මධුවිතක් තොල ගෑම""ට බැරි වීම වෙනම දෙයක්.. )",0
ඇත්තටම හදවතින්ම කියනවද රෙදි හෝදනවද,1
ඇත්තද බං උබ දොස්තර කෙනෙක් කියන්නේ..මම කැමති නෑ උබට කොන්දොස්තර කියන්න .මොකද ඒක ඒ මිනිසුන්ටත් කරන නිගාවක් ..,1
ඇත්තනේ වයිරසය ලෝකෙටම ඔඩුගිය වසංගතයක්.තම තමා තමාගේ රට ගැන හිතන්න ඕන වේලාවක අනුන්ගේ රෙද්ද අස්සේ එබිල බලන එක නෙවෙයි දැන් කරන්න ඕන. ඇද්ද අහගත්තා.,1
ඇත්තම ඇත්ත .....එයාල විද්වතුන්මද කියල හිතෙනවා නේ...???,0
ඇත්තමයි දකින හැම වාරෙකම ඔය අහිංසක සුන්දර හිනාව මතක් වුනා,0
ඇත්තේම මට කියන්න වචන නැහැ එකෙන්ම සුපිරි,0
ඇදුමෙ පිහිදෑවෙ නැති එකේ වරද ,1
ඇනිමල් සෙක්ස් කලාම ඔය වගේ වෙනවා ,1
ඇන්ටි ඔයා දරුවෝ පහක්ම හැදුවද,0
ඇන්ටි පරිස්සමෙන් ඉන්න...ගොඩාක් පින් ,0
ඇන්ටි බල්ලොන්ගෙ මොනරාහද,1
ඇන්ටී ලමයි පස් දෙනා තාත්තලා පස් දෙනෙක්ගෙද?,1
ඇඳිරි නීතිය නෙමේ යකෝ මොක උනත් ගල් අරක්කු වලට කැරි කතා කියන්නෙපා. ඒක ජාතික පානෙ.,0
ඇමති ලොක්ක කොමිස් ගහන්න දගලන ප්ලේස් එකේම වැඩේකරල රාජකාරිය අකුරටම කරපු නිළදාරණියට හයියක් වෙමු රැට්ටෝ.. බය නැත්නම් ඔය දේශපාලුවොන්ට ගේම පටන්ගනින් රටක්ම පස්සෙන් ඉදීවි උබේ,0
ඇමති වරු නැතිව මේ විදිහටම රට කරගෙන යන්න වාසනාව ලැබේවා ..,0
ඇය පිස්සුද කටවහන් හිටපන් ගෑනියේ උඹ සල්ලි ටිකක් අතගෑවා කියලා හැමෝම යටත් වෙන්නැ නෑ ගෑනි,1
ඇයට පිළිතුරු ලැබී ඇත,0
ඇයත්රට ජාතියේ කැක්කුමඋදෙසාම එක හඩකින් හඩක්නගමින් කකියන තවත් වටිනා හවක්මයි.ස්තුති ඔබ තුමියට,0
ඇයයි ඔබේ ශක්තිය,0
ඇයි අනේ ඔහොම ,0
ඇයි අප්පා කතා කරන විදිහ,0
ඇයි අබාධිත දිමනාව ලැබෙන්නේ නැත්තෙ සම්‍ර්ර්දිය තියන අයට,0
ඇයි ඉතින් සීසන් 2 ශුට් කරන්නැත්තෙ ,0
ඇයි එයා සිංහලෙන් කතා කරන්නේ බාසාවෙන් ඕක කියන්න තිබ්බා නෙ,0
ඇයි ඔයා දැක්කෙ ඔයා වලට දැම්ම නම් මම හරි ජීවත් වෙනවා,1
ඇයි ඔයා ලංකාවේ නෙමෙයි ද දුවෙ,0
ඇයි ඔයාලටත් මේ නෝනා වගේ වෙන්න බැරි,0
ඇයි කිරි සීයේ බඩු ටික සරමේ පිහදාගත්තේ නැත්තේ....,1
ඇයි ගුනේ ඔයා ඒ තරම්ම දරුනු..,0
ඇයි දන්නේ නෑ කට.කැපුවේ.නැත්තේ,1
ඇයි බං මුන් කියන දේවල් ගනන් ගන්නෙ.. මොකෙක්ද මූ.. රටේ තීන්දු ගද්දි මූ කියන දේවල් අහන්න ඕනෙද.. ඕකා පිස්සෙක් වගේ කියවපුදෙන්..,0
ඇයි බන් ඒ ප්‍රසිද්ධ වෙන්න හදන්නෙ ඒකි,1
ඇයි මයෙ දෙයියනේ එහෙනම් ලංකාව ගැන කතා කරන්නේ ?,0
ඇයි මල්ලි තරහ යන්න ඇති කියන්නකො ,0
ඇයි මෙච්චර අපේ අය පිරිහ්ලා,0
"ඇයි මේ අයව අත්ඩංගුවට ගන්න බැරි,",1
ඇයි මේ මනුස්සයා පිස්සෙක් වගේ බනින්නේ එයාට අදාළ නැති දේකට මේ විදියට.,0
ඇයි මේ වගේ වෙලාවක අතේ පැලවෙන පච කෙලින්නේ. ,0
ඇයි මොඩ ගොන් ගැනියෙ ම්නිස්සු ගොඩක් ලෙඩ හැදිල ඉන්නෙ රටක් න් තමයි ගොන් ගැනියෙ ලාංකට බො කරෙ තො වගෙ ඔලුව ලොකු උන් තාම්‍ය් ලොඩ බොකර්න්නෙ ................ගොන් ගැනියෙ මුල් තැන දිපිය තොගෙ උපන් රටට එකයි නම්බුව තොගෙ,1
ඇයි මෝඩ හරකෝ හැම රටමක ඔහොම තමයි .තෝ දන්නෙ නැත්ද .,1
ඇයි ඹබ විතරයිනෙ ඉන්නෙ පල පල යන්නගෙන් බඩුවක් වාගෙ,1
ඇයි යකුනෙ ලන්කාවෙත් MASK අනිවාර්ය කරන්නේ නැත්තේ... තාම පරක්කු නැහැ....,0
ඇයි යකූ මේ වගේ උන් arrest ගන්නේ නැත්තේ...,1
ඇයි යෝදයෝ ඒ ගොයිය කියන්නේ මුස්ලිම් මලමිනී වල පැය 4ක් ඇතුලත විෂබීජ හරණය වෙනව. වලලපු ගමන් මිනිය පොලවට පස් වෙනව කියල.,1
ඇය් හුත්තියේ..තෝ එදා කැැගැැවෙි ලංකවට ගෙන්වා ගන්ට කියලා නෛ්දතොගේ පොටෝ එකක් ait port එකේ ගහන්න කියලා බලධාරීන්ට කියන්න ඕනා,1
ඇරන්ගෙ ගොන් ජොක් වගේද මේවා ,0
ඇවිත් බලන්න ඔයාට පකේ අරි ඒවාද බලන්න එන්න කියන්නනේ ,1
ඇවිල්ලම බලපන් මේකෙ සැප.....,1
ඇස්දෙකට කදුලු ආවා ඒකතාවටඔබ තුමියට බුදු සරණයි,0
ඇහුම්කන් දෙන නායකයෙක්. ආර්තිකය ගැනත් බලන්න.,0
"ඈ ගොනෝ ,තොපිම කියනව,දැනගත්ත වෙලාවෙම ලොක්ඩවුන් කරන්න තිබ්බලු.මෙච්චර කල් දීලත්.බඩගින්නෙ තියනවලු",1
ඈ බං ලකො. අර දමිත මිසින් ආ ගිය අතක් නැහැ කියලා කිව්වෙ එතකොට දැන් අයෙ ඇවිල්ල ද ? ඇති යාන්තම් මම හිතුවෙ ඔකා මහණ් වෙලා කියලා කොහෙ හරි කැලෙක ,0
ඈ බොල ,0
ඈ බොල බූරුවො.. අර ගින්දරෙන් පිච්චිලා පිපිරිච්ච උනුත් ස්වර්ගෙට ගියානං ... ඉතුරු ටික කියන්න ඕනෙ නෑනෙ..,1
ඈ බොල බෝම්බ පපුරුවාගෙන මලේ ඇයි උබගෙ උන් . උන් පිච්ච්නේ එතකොට,1
ඈ මී හරකියේ ඔයාගේ කොහෙද ඔය කියන අවුරුදු 25ක පෙනුම තියන්නේ. මොන්ටිසෝරි ළ්මයෙක්ගෙ තරම් මොළයක් නෑ කියල නම් තේරෙනව.ඔයා එන්නත් එපා ඔහෙට වෙලා ඉන්න. මොකද ඔයා වගේ වැස්සියෝ ඔහේම මැරිල යම එක හොඳයි,1
"ඈත අතීතයේ තියා මෑත කාලෙවත් අරාබිකරයේ ගස් කොලන් අඩුයිනෙ... ඉතින දැනට අවුරුදු දහස් ගානකට කලින් ප්‍රවාහන පහසුකම් වත් නැති කාලේ️ අරාබිකරයේ කෙනෙක් මිය ගියහොත් මිනී පෙට්ටියක් හදා ගන්න වෙනින් රටකට ගිහින් ගහක් කපාගෙන පෙට්ටියක් හදාගෙන එන එක අපහසු නිසා එකම පෙට්ටියක මිය යන පුද්ගලයින් අවසන කටයුතු සදහා ගෙන ගියා... ඒත් දැන් ඊට අවුරුදු දහස් ගානකට පස්සෙත් අරාබියේ විතරක් නෙවෙයි ලොකේ කොයි කොනේ ඉස්ලාම් භක්තිකයෙකු මිය ගියත් අදාල පල්ලියෙන් දෙන අර කූඩුවේ දාගෙන තමයි අවසාන කටයුතු වලට අරන් යන්නේ.... අරාබියේ මීනී පෙට්ටියක් හදා ගන්න ගහක් කොලක් නැති උන නිසා එහෙම කලත් ලොකේ කොයි කෙනේ මැරෙන එකාටත් එහෙම කරන්න ඔීනි නෑ කියන ටික ඔලුවට ගන්න බැරි මරි මෝඩ හුකන්නලා දන්න විද්‍යව.... මූට BIO, AGRI දෙකෙන්ම උපාදි නෙවෙයි PHD ත් තියෙනවාද කොහේද... ",0
ඈබොල වේසියේ තෝ ඉපදිනෙත් ද??,1
ඉඉඉඉයාා මෙකිගෙ හැටි බලපල්ලකො.. දැක්කමත් හිරිකිතයි.. ගූ ගොඩක් ,1
ඉක්මනින් නිවන් සුව ලැබේවා.,1
ඉක්මනින් භූමිදානය වේවා,1
ඉක්මනින් මේ වසංගතය නිමා කිරීමට ඔබ තුමාට ශක්තිය දළදා සමිදු පිහිටෙන් ලැබේවා..,0
ඉක්මනින් මේ වසන්ගතය නිමා කිරිමට හැකි වේවා ඔබ තුමා ඇතුලු සියලුම දෙනාට තෙරුවන් සරනයි උතුම් දළදා සමිදුන්ගෙ පිහිටයි මෙම කොරෝනා වෛරසය මුළු ලෝකයෙන්ම තුරන් වේවා තෙරුවන් සරණයි,0
ඉක්මනින් රට මෙි විය සනයෙන් බේරා ගන්නා බව අපට විශ්වාසයි ගරු ...එහෙත් දුප්පත් මහජනතාවට ඔබතුමාගෙන් ලැබෙන සහන පෙළක් පළාත්වල ඒ අයුරින්ම ලැබෙන්නේ නොමැති බවද සඳහන් කිරීමට කැමතියි..ඒ ප්‍රදේශ වල සිටින රාජ්‍ය නිලධාරීන්ගේ ක්‍රියා කලාපය නිසා එවැනි තත්ත්වයන්ට මුහුණදීමට අහිංසක ජනයාට සිදු වී ඇති බවද වැඩිදුරටත් කියා සිටිමි...ජයෙන් ජය ජනාධිපති තුමනි..,0
ඉජෝ ඉජෝ බැල්ලී කාපන් ගූ,1
ඉජෝ ඉජෝ බැල්ලී දවසක හුත්තී උබටත් මෙහෙමයී සලකන්නේ,1
ඉටිරෙද්දෙන් වහගෙන රීපු සක්කිලි ගනිකා වෙසා ගොන් හුත්තුක් උඩ ගිහින් තියෙන හැටි තොපි වගෙ වෙසා බඩු ලන්කවට එන්න එපා,1
ඉට්අලි පර වේසි,1
ඉතලි පයියවල් රහ වටිල,1
ඉතලියට පුක ඩෙනවඩ ඔයා ,1
ඉතලියට පුකදිපන් බලු වෙිසි,1
ඉතලියට හොදට දෙන්න තව දෙන්න ලොකු ලොකු එවා දානො ඇතිනෙ ඔයට,1
ඉතලියෙ දෙවල් බලගන්නම් කියන්නෙ උබ ඉතලියෙ ජනදිපතිද,1
"ඉතලියෙ හෝදලා ,දැන් ඇවිත්.හිතං ඉන්නෙ හරි පොෂ් කියලද දන්නැහැ .පට්ට බැල්ලි .අපේ මව් රට අපිට වටිනවා.අපි වෙනුවෙන් මහන්සි වෙන මේ මිනිස්සුත් අපේ රටට වටිනවා.",1
"ඉතලියෙම උබයි මිනිහයි ලමනුයි වෙලලියන්,අපේ මව් රටට ගෙන්වා ගන්ත් එපාකම් ☠️☠️☠️",1
ඉතලියේ එව්න්ට දීල ලමයි පස් දෙනෙක් හදාගෙන ඉන්නව කියල තමයි එකි කියන්නෙ මේ වගේ වේසියො මැරුනත් ලන්කාවට බොඩි එක ගෙන්නන්න හොද නැ තිරිසන්නු. කොරොනෝ හැදිල මැරෙන්නෙ ඕකිට,1
ඉතා මැනවින් අදාල ක්ෂේත්‍රයේ ප්‍රවීනයන් සමග ඔවුන්ගේ හඩට ඇහුම්කන් දෙමින් ප්‍රශස්ත ලෙස ඔබතුමා මේ කොවිඩ් 19 ව්‍යසනයට විසදුම් දෙනවා ... ඉතාම ප්‍රශංසනීයයි ...,0
ඉතා ලි..ගොනා ..පුක ..දෙන ..වේසි ..තොගේ ..අම්මට ..හිකුවෙ..ඉතා ලි..කරයේ ක්ද..ගොන් ..වේසි ..බැ ල්ලි..ලන්කවට ..තොපිලා ..වගේ ..ගොන් ..වේසි ල..නැ ති..එක ..හරි ..හොද,1
ඉතා ලියෙ පයියක් බැස්සු ඔමතම තමයි,1
ඉතා වැදගත් ලකා,0
ඉතා හොඳ ඉදිරිපත් කිරිමක් ස්‍තුතියි ඔබට කුඹියෝ වගේ නාට්‍යයක් කවදා බලන්ඩ ලැබෙයිද අපිට,0
ඉතාම කැමැත්තෙන් අවසර දෙනව. අපේ අපේක්ෂාවත් පණිවුඩය හැකි උපරිම පිරිසකට සන්නිවේදනය කිරීම. ඒ වෙනුවෙන් ලබාදෙන සහයෝගයට ස්තූතියි.,0
ඉතාම වැදගත් .නිරන්තරයෙන් වර්ථමාන තත්වය පරීක්ෂා කිරීම හා ඉදිරි ක්‍රියාමාර්ග සාකච්ඡා කිරීම.ඔබතුමා ඉතා ඉහල කැපකිරීමක් කරනව.අගය කරනව . ආශිර්වාද කරනව ඔබතුමා ඇතුළු උගත් කාර්‍යය මණ්ඩලයට,0
ඉතාමත් ආදර්ශමත් වචන පෙලක් තෙරුවන් සරණයි,0
ඉතාමත් ප්‍රසන්සනීයය්. ස්තුති කරන්න වචන නැහැ. ,0
ඉතාමත් වටිනා පනිවිඩයක් . මොලවලට වදින විදියට දීල තියන්ව.,0
ඉතාමත් වැදගත් වචන මාලාව,0
ඉතාමත් හොද නිර්මානයක්,0
ඉතාලියට අද ඔහොම වෙලා ගිහින් තියෙන්නේ මුන් වාගේ ඉපදුනු රටට අපහස කරන නිසා අනේ තොපි වගෙ වෙසියෝ ලංකාවට එන්න නෙවෙ ම වැලලියන් තමුන්ගෙ ලමයි එවිද කියන්නෙ කොහොමද තොගෙ ලමයි කොහොමටත් මෙ රටට ගන්නෙත් නෙ මෙකිගෙ පව වෙන මුකුත් නෙවෙයි . ඔකිට කොරෝනම හැදිලා මැරෙන්න ඔනෙ ඉපදුනු රටෙ අගෙ දන්නැටි හැත්ත ..,1
ඉතාලියට අද මෙහෙම හෙන ගහලා ගියේ තොපි වගේ ගෑනු නිසා තෝ මැරියන් අපේ ලංකා වට කොරෝනා බොනොව්,1
ඉතාලියට අල්ලලා 5 ක් හදාගත්තනම් තව දෙන්නෙක්වත් හදා ගනින්.,1
ඉතාලියට කෙල වෙලාගෑනියෙ තියෙන්නෙ,1
ඉතාලියට කෙළවිලා තියෙන්නෙ මේවගේ සෙට් එකක් හිනදා කියලා හිතෙන්නේ මට විතරද?.... රෙස්ට් ඉන් පීස් ඉටලි...,1
ඉතාලියට තොපිලා වගේ ගෑනූ හොදයි පාරේ කුණු අයින් කරන්න ගන්න ,1
ඉතාලියට පුක දිපන්,1
ඉතාලියට පුක දිපිය වේසි,1
ඉතාලියට පුක දියන් පොන්න වෙසි... ලැජ්ජයි යකෝ තොපි ගැන..,1
ඉතාලියට පුක දීපන් ‌ගොන් තඩියා,1
ඉතාලියට පුක දීපන් බලු වේසි ලංකාවට එන්න එපා තෝ ගහන්නෙ ගු,1
ඉතාලියට පුක දීපන් බලු වේසි..,1
ඉතාලියට පුක දීපන් වේසි.,1
ඉතාලියට පුක දෙන වේසියේ තෝ එන්න එපා අපේ ලංකාව ට නමි.පෝලිමක් දානව ආවොත් පටිටබැල්ලි.,1
ඉතාලියට වෙලාම මැරිලා පලයං,1
ඉතාලියටකියලා.හොදපකකින්.අැරගන්.පරබැල්ලි,1
ඉතාලියටත් අද මෙහෙම හෙන ගහලා ගිහින් තියන්නේ මුං වගේ ගෑනු නිසා තමන් ඉපදුනු රටට ඔහොම කතා කරනවනම් අනිත් ඒවා ගැන කවර කතාද...,1
ඉතාලියටම් වෙල මැරිලම පලයන් එන්න එපා ලංකවට ගොන් ගැනි ...,1
ඉතාලියත් අමු සොහොනක් කරන්නෙ මුන් වෙන්න බැරිද බන්..ඕකුන් එන්නැති එක හොදයි බන්.ඔහොම ගියොත් ඉතාලියක් ඉතුරු වෙයිද..,1
ඉතාලියත්කන්නහදනබැලියක්.,1
ඉතිං අපි හෙව්වේ නැනේ. එයාලමනේ ආවේ ⁣ ලෙඩේ පත්තු උනාම උපන් රට මතක් වෙලා,0
ඉතිං අපිට පුකද?? පවු නොදී ඔහාට වෙලා හිටපියවු එහෙනම් කාලකණ්ණි හැත්ත,1
ඉතිං ඇයි බං ගෑණියේ තරහ ගන්නේ ,1
ඉතිං තෝ මේ වෙලාවෙ කරන්නෙත් දේශපාලනයනෙ. ජනවාරි 7 පළවෙනි ලෙඩා හමුවුනේ. මාර්තු 18 වෙනකන් රෝගීන් 28 හමුවෙලත් ගත්ත පියවර මොකක්ද ජන්දෙ පවත්වන්නම ලෑස්තිවුනා මිසක. මැතිවරණ කොමිසම ජන්දෙ කල්නොදැම්මනම් අද කොහොමද තත්වය. වෘත්තියේ ගෞරවයවත් ආරක්ෂා කරගනිල්ල බං. උබට සෞක්‍ය ඇමතිනී වෙන්ඩත් රටේ මිනිස්සු ජීවත්වෙලා ඉන්ඩ එපායැ.,1
ඉතිං දෙයියනේ කට වහන් ඉදින්,1
ඉතිං දේශපාලනයෙන් හොයා ගත්ත කෝටි ගණන් වියදම් කරලා කන්න දීපන් කෝ... ඡන්දය ගැන හිතලා මුන්ට පිස්සු වැටිල.... මිනිස්සු මැරුණත් ලොකු බිස්නස්කාරයෝ ආරක්ෂා කළ යුතුය කියන UNP අදහස තමයි ඔය,1
ඉතිං මාත් යුරෝපෙ රටක අවු 12ක් ජීවත්වෙන්නෙ. අපිත් මෙහෙම විලාප දෙන එකද කරන්න ඕන.ජනපති ත්‍රිවිද හමුදාව පොලිසිය.වෛද්‍යවරු ඇතුළු හැමදෙනාම මේ කරන සේවය වචනයකින් හරි අගය කරන එක නේද කරන්න ඕන.ලෝකෙ කොහේ කොහොම ජීවිත් උනත් උපන් මව් බිමට ගරු කරන්න.ආදරය කරන්.ඉගෙන ගන්න.කිසිදා ගරහන්න එපා.තමන්ගෙ දියුණුව තියෙන්නෙ එතනයි. ,1
ඉතිං මැරියන්... අපිට මොකෝ,1
ඉතිං වැලලියන්,1
ඉතිං වැලලියන් ඔහොම අපිට පාන්ද බැල්ලි යෙ.. ඔය රටේ එවුන් හරක් වගේ ගාල කඩන් ගිය නිස තමා බොල ඔච්චර විනාශයක් උනේ... අනේ පලයං ගොනා යන්න ..තොපිලා මලත් මේ පොලොවෙ වලලන්න අපිට ඕනේ නෑ,1
ඉතිං වැළලියං ඔහෙ,1
